===,EVENT_SEQ,EVENT_TYPE,RANK,TIME,DURATION,ITER,MEM,NET,EXTRA
===,0,INIT-START,0,0.000199,0.000000,0,8088.000000,0.000000, ===
===,1,INIT-STOP,0,0.001826,0.000000,0,8720.000000,0.000000, ===
===,2,INIT,0,0.001863,0.001721,0,8720.000000,0.000000, ===
===,3,ITER,0,0.001901,0.000000,1,8724.000000,0.000000, ===
===,4,FAILURE-CHECK-START,0,0.001940,0.000000,1,8724.000000,0.000000, ===
===,5,FAILURE-CHECK-STOP,0,0.007330,0.000000,1,8772.000000,0.000000, ===
===,6,FAILURE-CHECK,0,0.007456,0.005537,1,8772.000000,0.000000, ===
===,7,CHECKPOINT-START,0,0.007505,0.000000,1,8772.000000,0.000000, ===
===,8,CHECKPOINT-PRE-NEW,0,0.007541,0.000000,1,8772.000000,0.000000, ===
===,9,CHECKPOINT-POST-NEW,0,0.100175,0.000000,1,12192.000000,1024.000000, ===
===,10,CHECKPOINT-STOP,0,0.101353,0.000000,1,12192.000000,1024.000000, ===
===,11,CHECKPOINT,0,0.101740,0.094262,1,12192.000000,1024.000000, ===
===,12,ITER,0,0.130653,0.000000,2,12764.000000,1032.023438, ===
===,13,ITER,0,0.159291,0.000000,3,13320.000000,1040.046875, ===
===,14,ITER,0,0.176960,0.000000,4,13336.000000,1048.070312, ===
===,15,ITER,0,0.192520,0.000000,5,13344.000000,1056.093750, ===
===,16,ITER,0,0.201417,0.000000,6,13348.000000,1064.117188, ===
===,17,ITER,0,0.206547,0.000000,7,13360.000000,1072.140625, ===
===,18,ITER,0,0.212772,0.000000,8,13364.000000,1080.164062, ===
===,19,ITER,0,0.218818,0.000000,9,13364.000000,1088.187500, ===
===,20,ITER,0,0.225326,0.000000,10,13372.000000,1096.210938, ===
===,21,ITER,0,0.230976,0.000000,11,13384.000000,1104.234375, ===
===,22,FAILURE-CHECK-START,0,0.231018,0.000000,11,13384.000000,1104.234375, ===
===,23,FAILURE-CHECK-STOP,0,0.231361,0.000000,11,13384.000000,1104.234375, ===
===,24,FAILURE-CHECK,0,0.231423,0.000429,11,13384.000000,1104.234375, ===
===,25,CHECKPOINT-START,0,0.231498,0.000000,11,13384.000000,1104.234375, ===
===,26,CHECKPOINT-PRE-NEW,0,0.231573,0.000000,11,13384.000000,80.234375, ===
===,27,CHECKPOINT-POST-NEW,0,0.286585,0.000000,11,17996.000000,1104.234375, ===
===,28,CHECKPOINT-STOP,0,0.286665,0.000000,11,17996.000000,1104.234375, ===
===,29,CHECKPOINT,0,0.286712,0.055257,11,17996.000000,1104.234375, ===
===,30,ITER,0,0.292333,0.000000,12,18000.000000,1112.257812, ===
===,31,ITER,0,0.298319,0.000000,13,18000.000000,1120.281250, ===
===,32,ITER,0,0.304203,0.000000,14,18016.000000,1128.304688, ===
===,33,ITER,0,0.310670,0.000000,15,18020.000000,1136.328125, ===
===,34,ITER,0,0.316369,0.000000,16,18020.000000,1144.351562, ===
===,35,ITER,0,0.322366,0.000000,17,18032.000000,1152.375000, ===
===,36,ITER,0,0.328799,0.000000,18,18032.000000,1160.398438, ===
===,37,ITER,0,0.335080,0.000000,19,18032.000000,1168.421875, ===
===,38,ITER,0,0.341163,0.000000,20,18032.000000,1176.445312, ===
===,39,ITER,0,0.346955,0.000000,21,18032.000000,1184.468750, ===
===,40,FAILURE-CHECK-START,0,0.346997,0.000000,21,18032.000000,1184.468750, ===
===,41,FAILURE-CHECK-STOP,0,0.347380,0.000000,21,18032.000000,1184.468750, ===
===,42,FAILURE-CHECK,0,0.347418,0.000444,21,18032.000000,1184.468750, ===
===,43,CHECKPOINT-START,0,0.353297,0.000000,21,18032.000000,1184.468750, ===
===,44,CHECKPOINT-PRE-NEW,0,0.353363,0.000000,21,18032.000000,160.468750, ===
===,45,CHECKPOINT-POST-NEW,0,0.388042,0.000000,21,21104.000000,1184.468750, ===
===,46,CHECKPOINT-STOP,0,0.388130,0.000000,21,21104.000000,1184.468750, ===
===,47,CHECKPOINT,0,0.388170,0.040733,21,21104.000000,1184.468750, ===
===,48,ITER,0,0.392893,0.000000,22,21104.000000,1192.492188, ===
===,49,ITER,0,0.397904,0.000000,23,21104.000000,1200.515625, ===
===,50,ITER,0,0.402754,0.000000,24,21104.000000,1208.539062, ===
===,51,ITER,0,0.408998,0.000000,25,21112.000000,1216.562500, ===
===,52,ITER,0,0.413958,0.000000,26,21112.000000,1224.585938, ===
===,53,ITER,0,0.419207,0.000000,27,21112.000000,1232.609375, ===
===,54,ITER,0,0.424212,0.000000,28,21116.000000,1240.632812, ===
===,55,ITER,0,0.430275,0.000000,29,21116.000000,1248.656250, ===
===,56,ITER,0,0.435985,0.000000,30,21116.000000,1256.679688, ===
===,57,COMM-ERROR,0,0.444707,0.000000,30,21140.000000,1256.679688, ===
===,58,COMM-ERROR,0,0.446701,0.000000,30,21140.000000,1264.695312, ===
===,59,ITER,0,0.446851,0.000000,31,21140.000000,1264.703125, ===
===,60,FAILURE-CHECK-START,0,0.446887,0.000000,31,21140.000000,1264.703125, ===
===,61,FAILURE-CHECK-STOP,0,0.451575,0.000000,31,21140.000000,1264.703125, ===
===,62,FAILURE-CHECK,0,0.451629,0.004762,31,21140.000000,1264.703125, ===
===,63,FAILURE-DETECT,0,0.451665,0.000000,31,21140.000000,1264.703125, ===
===,64,RESTORE-START,0,0.898525,0.000000,31,21140.000000,1264.703125, ===
===,65,RESTORE-STOP,0,0.907218,0.000000,31,22132.000000,2196.781250, ===
===,66,RESTORE,0,0.907261,0.008793,31,22132.000000,2196.781250, ===
===,67,CHECKPOINT-START,0,0.907305,0.000000,31,22132.000000,2196.781250, ===
===,68,CHECKPOINT-PRE-NEW,0,0.907352,0.000000,31,22132.000000,240.703125, ===
===,69,CHECKPOINT-POST-NEW,0,0.964482,0.000000,31,25932.000000,1332.781250, ===
===,70,CHECKPOINT-STOP,0,0.964582,0.000000,31,25932.000000,1332.781250, ===
===,71,CHECKPOINT,0,0.964621,0.057340,31,25932.000000,1332.781250, ===
===,72,ITER,0,0.970339,0.000000,22,25940.000000,1342.140625, ===
===,73,ITER,0,0.976834,0.000000,23,25944.000000,1351.500000, ===
===,74,ITER,0,0.982053,0.000000,24,25948.000000,1360.859375, ===
===,75,ITER,0,0.987216,0.000000,25,25948.000000,1370.218750, ===
===,76,ITER,0,0.992064,0.000000,26,25948.000000,1379.578125, ===
===,77,ITER,0,0.995887,0.000000,27,25948.000000,1388.937500, ===
===,78,ITER,0,1.001019,0.000000,28,25948.000000,1398.296875, ===
===,79,ITER,0,1.005680,0.000000,29,25948.000000,1407.656250, ===
===,80,ITER,0,1.010578,0.000000,30,25952.000000,1417.015625, ===
===,81,ITER,0,1.015226,0.000000,31,25952.000000,1426.375000, ===
===,82,FAILURE-CHECK-START,0,1.015270,0.000000,31,25952.000000,1426.375000, ===
===,83,FAILURE-CHECK-STOP,0,1.015480,0.000000,31,25952.000000,1426.375000, ===
===,84,FAILURE-CHECK,0,1.015522,0.000276,31,25952.000000,1426.375000, ===
===,85,CHECKPOINT-START,0,1.015569,0.000000,31,25952.000000,1426.375000, ===
===,86,CHECKPOINT-PRE-NEW,0,1.015614,0.000000,31,25952.000000,334.296875, ===
===,87,CHECKPOINT-POST-NEW,0,1.064386,0.000000,31,30404.000000,1426.375000, ===
===,88,CHECKPOINT-STOP,0,1.064474,0.000000,31,30404.000000,1426.375000, ===
===,89,CHECKPOINT,0,1.064526,0.048983,31,30404.000000,1426.375000, ===
===,90,ITER,0,1.068537,0.000000,32,30412.000000,1435.734375, ===
===,91,ITER,0,1.073365,0.000000,33,30412.000000,1445.093750, ===
===,92,ITER,0,1.079827,0.000000,34,30412.000000,1454.453125, ===
===,93,ITER,0,1.085211,0.000000,35,30412.000000,1463.812500, ===
===,94,ITER,0,1.090360,0.000000,36,30412.000000,1473.171875, ===
===,95,ITER,0,1.096529,0.000000,37,30412.000000,1482.531250, ===
===,96,ITER,0,1.100973,0.000000,38,30412.000000,1491.890625, ===
===,97,ITER,0,1.106037,0.000000,39,30412.000000,1501.250000, ===
===,98,ITER,0,1.113584,0.000000,40,30412.000000,1510.609375, ===
===,99,ITER,0,1.118987,0.000000,41,30412.000000,1519.968750, ===
===,100,FAILURE-CHECK-START,0,1.119028,0.000000,41,30412.000000,1519.968750, ===
===,101,FAILURE-CHECK-STOP,0,1.119414,0.000000,41,30412.000000,1519.968750, ===
===,102,FAILURE-CHECK,0,1.119454,0.000450,41,30412.000000,1519.968750, ===
===,103,CHECKPOINT-START,0,1.119497,0.000000,41,30412.000000,1519.968750, ===
===,104,CHECKPOINT-PRE-NEW,0,1.119542,0.000000,41,30412.000000,427.890625, ===
===,105,CHECKPOINT-POST-NEW,0,1.161026,0.000000,41,34212.000000,1519.968750, ===
===,106,CHECKPOINT-STOP,0,1.161143,0.000000,41,34212.000000,1519.968750, ===
===,107,CHECKPOINT,0,1.161195,0.041721,41,34212.000000,1519.968750, ===
===,108,ITER,0,1.168064,0.000000,42,34212.000000,1529.328125, ===
===,109,ITER,0,1.174261,0.000000,43,34212.000000,1538.687500, ===
===,110,ITER,0,1.181089,0.000000,44,34212.000000,1548.046875, ===
===,111,ITER,0,1.187451,0.000000,45,34212.000000,1557.406250, ===
===,112,ITER,0,1.193003,0.000000,46,34212.000000,1566.765625, ===
===,113,ITER,0,1.198397,0.000000,47,34212.000000,1576.125000, ===
===,114,ITER,0,1.203713,0.000000,48,34212.000000,1585.484375, ===
===,115,ITER,0,1.210343,0.000000,49,34212.000000,1594.843750, ===
===,116,ITER,0,1.215481,0.000000,50,34212.000000,1604.203125, ===
===,117,FINALIZE-START,0,1.220989,0.000000,50,34212.000000,1613.562500, ===
===,118,FINALIZE-STOP,0,1.272995,0.000000,50,31152.000000,1613.562500, ===
===,119,FINALIZE,0,1.273040,0.052089,50,31152.000000,1613.562500, ===
===,0,INIT-START,1,0.004370,0.000000,0,8064.000000,0.000000, ===
===,1,INIT-STOP,1,0.006907,0.000000,0,8708.000000,0.000000, ===
===,2,INIT,1,0.006955,0.006866,0,8708.000000,0.000000, ===
===,3,ITER,1,0.006994,0.000000,1,8712.000000,0.000000, ===
===,4,FAILURE-CHECK-START,1,0.007037,0.000000,1,8712.000000,0.000000, ===
===,5,FAILURE-CHECK-STOP,1,0.008188,0.000000,1,8768.000000,0.000000, ===
===,6,FAILURE-CHECK,1,0.008230,0.001217,1,8768.000000,0.000000, ===
===,7,CHECKPOINT-START,1,0.008272,0.000000,1,8768.000000,0.000000, ===
===,8,CHECKPOINT-PRE-NEW,1,0.008306,0.000000,1,8768.000000,0.000000, ===
===,9,CHECKPOINT-POST-NEW,1,0.026533,0.000000,1,10140.000000,1024.000000, ===
===,10,CHECKPOINT-STOP,1,0.026611,0.000000,1,10140.000000,1024.000000, ===
===,11,CHECKPOINT,1,0.026655,0.018407,1,10140.000000,1024.000000, ===
===,12,ITER,1,0.129094,0.000000,2,10780.000000,1036.039062, ===
===,13,ITER,1,0.155963,0.000000,3,11332.000000,1048.078125, ===
===,14,ITER,1,0.179140,0.000000,4,11356.000000,1060.117188, ===
===,15,ITER,1,0.192207,0.000000,5,11364.000000,1072.156250, ===
===,16,ITER,1,0.201203,0.000000,6,11372.000000,1084.195312, ===
===,17,ITER,1,0.207105,0.000000,7,11380.000000,1096.234375, ===
===,18,ITER,1,0.212940,0.000000,8,11392.000000,1108.273438, ===
===,19,ITER,1,0.218782,0.000000,9,11396.000000,1120.312500, ===
===,20,ITER,1,0.224649,0.000000,10,11400.000000,1132.351562, ===
===,21,ITER,1,0.231239,0.000000,11,11412.000000,1144.390625, ===
===,22,FAILURE-CHECK-START,1,0.231283,0.000000,11,11412.000000,1144.390625, ===
===,23,FAILURE-CHECK-STOP,1,0.231370,0.000000,11,11412.000000,1144.390625, ===
===,24,FAILURE-CHECK,1,0.231407,0.000148,11,11412.000000,1144.390625, ===
===,25,CHECKPOINT-START,1,0.239249,0.000000,11,11412.000000,1144.390625, ===
===,26,CHECKPOINT-PRE-NEW,1,0.239335,0.000000,11,11412.000000,120.390625, ===
===,27,CHECKPOINT-POST-NEW,1,0.247206,0.000000,11,13960.000000,1144.390625, ===
===,28,CHECKPOINT-STOP,1,0.247267,0.000000,11,13960.000000,1144.390625, ===
===,29,CHECKPOINT,1,0.247304,0.015877,11,13960.000000,1144.390625, ===
===,30,ITER,1,0.292211,0.000000,12,13960.000000,1156.429688, ===
===,31,ITER,1,0.297825,0.000000,13,13964.000000,1168.468750, ===
===,32,ITER,1,0.303924,0.000000,14,13976.000000,1180.507812, ===
===,33,ITER,1,0.310209,0.000000,15,13988.000000,1192.546875, ===
===,34,ITER,1,0.316311,0.000000,16,13988.000000,1204.585938, ===
===,35,ITER,1,0.321711,0.000000,17,14000.000000,1216.625000, ===
===,36,ITER,1,0.328577,0.000000,18,14004.000000,1228.664062, ===
===,37,ITER,1,0.334745,0.000000,19,14004.000000,1240.703125, ===
===,38,ITER,1,0.341363,0.000000,20,14004.000000,1252.742188, ===
===,39,ITER,1,0.347005,0.000000,21,14004.000000,1264.781250, ===
===,40,FAILURE-CHECK-START,1,0.347188,0.000000,21,14004.000000,1264.781250, ===
===,41,FAILURE-CHECK-STOP,1,0.347391,0.000000,21,14004.000000,1264.781250, ===
===,42,FAILURE-CHECK,1,0.347433,0.000408,21,14004.000000,1264.781250, ===
===,43,CHECKPOINT-START,1,0.347477,0.000000,21,14004.000000,1264.781250, ===
===,44,CHECKPOINT-PRE-NEW,1,0.347520,0.000000,21,14004.000000,240.781250, ===
===,45,CHECKPOINT-POST-NEW,1,0.358306,0.000000,21,15028.000000,1264.781250, ===
===,46,CHECKPOINT-STOP,1,0.358358,0.000000,21,15028.000000,1264.781250, ===
===,47,CHECKPOINT,1,0.358391,0.010939,21,15028.000000,1264.781250, ===
===,48,ITER,1,0.392600,0.000000,22,15028.000000,1276.820312, ===
===,49,ITER,1,0.397980,0.000000,23,15028.000000,1288.859375, ===
===,50,ITER,1,0.402973,0.000000,24,15028.000000,1300.898438, ===
===,51,ITER,1,0.408528,0.000000,25,15036.000000,1312.937500, ===
===,52,ITER,1,0.413770,0.000000,26,15036.000000,1324.976562, ===
