===,EVENT_SEQ,EVENT_TYPE,RANK,TIME,DURATION,WALLTIME,ITER,MEM,NET,EXTRA
===,0,INIT-START,0,0.000137,0.000000,1570402186.384059,0,40252.000000,0.000000, ===
=== TESTS ON REPARTITIONING MODE === 
===,1,INIT-STOP,0,0.106222,0.000000,1570402186.490144,0,50652.000000,70.421875, ===
===,2,INIT,0,0.106268,0.106167,1570402186.490189,0,50852.000000,70.421875, ===
===,3,FINALIZE-START,0,7.466592,0.000000,1570402193.850514,0,51124.000000,17817.601562, ===
===,4,FINALIZE-STOP,0,9.778933,0.000000,1570402196.162855,0,20956.000000,17817.601562, ===
===,5,FINALIZE,0,9.778963,2.312421,1570402196.162884,0,20956.000000,17817.601562, ===
===,0,INIT-START,1,0.000160,0.000000,1570402186.384077,0,40200.000000,0.000000, ===
===,1,INIT-STOP,1,0.106233,0.000000,1570402186.490150,0,51132.000000,95.515625, ===
===,2,INIT,1,0.106289,0.106192,1570402186.490205,0,51296.000000,95.515625, ===
===,3,FINALIZE-START,1,7.470705,0.000000,1570402193.854622,0,51808.000000,24155.820312, ===
===,4,FINALIZE-STOP,1,9.259615,0.000000,1570402195.643531,0,21476.000000,24155.820312, ===
===,5,FINALIZE,1,9.259651,1.789003,1570402195.643568,0,21476.000000,24155.820312, ===
===,0,INIT-START,2,0.000100,0.000000,1570402186.384002,0,40240.000000,0.000000, ===
===,1,INIT-STOP,2,0.106242,0.000000,1570402186.490144,0,50684.000000,70.421875, ===
===,2,INIT,2,0.106293,0.106232,1570402186.490194,0,50924.000000,70.421875, ===
===,3,FINALIZE-START,2,7.464580,0.000000,1570402193.848482,0,51196.000000,17817.601562, ===
===,4,FINALIZE-STOP,2,9.826900,0.000000,1570402196.210801,0,21004.000000,17817.601562, ===
===,5,FINALIZE,2,9.826931,2.362404,1570402196.210832,0,21004.000000,17817.601562, ===
===,0,INIT-START,3,0.000117,0.000000,1570402186.383971,0,40144.000000,0.000000, ===
===,1,INIT-STOP,3,0.106297,0.000000,1570402186.490150,0,50872.000000,95.515625, ===
===,2,INIT,3,0.106344,0.106284,1570402186.490197,0,51068.000000,95.515625, ===
===,3,FINALIZE-START,3,7.464273,0.000000,1570402193.848127,0,51532.000000,24155.820312, ===
===,4,FINALIZE-STOP,3,9.679229,0.000000,1570402196.063083,0,21144.000000,24155.820312, ===
===,5,FINALIZE,3,9.679260,2.215065,1570402196.063114,0,21144.000000,24155.820312, ===
===,0,INIT-START,4,0.000086,0.000000,1570402186.384009,0,40268.000000,0.000000, ===
===,1,INIT-STOP,4,0.106222,0.000000,1570402186.490145,0,51580.000000,122.265625, ===
===,2,INIT,4,0.106270,0.106224,1570402186.490191,0,51780.000000,122.265625, ===
===,3,FINALIZE-START,4,7.464115,0.000000,1570402193.848038,0,52396.000000,30902.570312, ===
===,4,FINALIZE-STOP,4,10.115309,0.000000,1570402196.499232,0,21880.000000,30902.570312, ===
===,5,FINALIZE,4,10.115342,2.651281,1570402196.499265,0,21880.000000,30902.570312, ===
===,0,INIT-START,5,0.000117,0.000000,1570402186.383971,0,40240.000000,0.000000, ===
===,1,INIT-STOP,5,0.106296,0.000000,1570402186.490150,0,50904.000000,95.515625, ===
===,2,INIT,5,0.106345,0.106290,1570402186.490198,0,51064.000000,95.515625, ===
===,3,FINALIZE-START,5,7.464570,0.000000,1570402193.848424,0,51540.000000,24155.820312, ===
===,4,FINALIZE-STOP,5,10.231302,0.000000,1570402196.615156,0,21172.000000,24155.820312, ===
===,5,FINALIZE,5,10.231333,2.766817,1570402196.615187,0,21172.000000,24155.820312, ===
===,0,INIT-START,6,0.000102,0.000000,1570402186.383973,0,40184.000000,0.000000, ===
===,1,INIT-STOP,6,0.106274,0.000000,1570402186.490145,0,50832.000000,70.421875, ===
===,2,INIT,6,0.106318,0.106272,1570402186.490187,0,50872.000000,70.421875, ===
===,3,FINALIZE-START,6,7.464472,0.000000,1570402193.848343,0,51128.000000,17817.601562, ===
===,4,FINALIZE-STOP,6,9.538960,0.000000,1570402195.922831,0,20948.000000,17817.601562, ===
===,5,FINALIZE,6,9.538995,2.074576,1570402195.922865,0,20948.000000,17817.601562, ===
===,0,INIT-START,7,0.000088,0.000000,1570402186.384020,0,40272.000000,0.000000, ===
===,1,INIT-STOP,7,0.106218,0.000000,1570402186.490151,0,51348.000000,95.515625, ===
===,2,INIT,7,0.106266,0.106218,1570402186.490198,0,51380.000000,95.515625, ===
===,3,FINALIZE-START,7,7.464741,0.000000,1570402193.848674,0,51892.000000,24155.820312, ===
===,4,FINALIZE-STOP,7,9.978980,0.000000,1570402196.362913,0,21516.000000,24155.820312, ===
===,5,FINALIZE,7,9.979011,2.514319,1570402196.362943,0,21516.000000,24155.820312, ===
===,0,INIT-START,8,0.000086,0.000000,1570402186.383985,0,40248.000000,0.000000, ===
===,1,INIT-STOP,8,0.106246,0.000000,1570402186.490144,0,50824.000000,70.421875, ===
===,2,INIT,8,0.106289,0.106243,1570402186.490186,0,50912.000000,70.421875, ===
===,3,FINALIZE-START,8,7.464604,0.000000,1570402193.848503,0,51164.000000,17817.601562, ===
===,4,FINALIZE-STOP,8,9.527020,0.000000,1570402195.910919,0,20964.000000,17817.601562, ===
===,5,FINALIZE,8,9.527051,2.062501,1570402195.910950,0,20964.000000,17817.601562, ===
===,0,INIT-START,9,0.000103,0.000000,1570402186.384036,0,40232.000000,0.000000, ===
===,1,INIT-STOP,9,0.106221,0.000000,1570402186.490154,0,51028.000000,95.515625, ===
===,2,INIT,9,0.106270,0.106204,1570402186.490202,0,51032.000000,95.515625, ===
===,3,FINALIZE-START,9,7.467588,0.000000,1570402193.851521,0,51492.000000,24155.820312, ===
===,4,FINALIZE-STOP,9,10.115240,0.000000,1570402196.499172,0,21120.000000,24155.820312, ===
===,5,FINALIZE,9,10.115273,2.647733,1570402196.499205,0,21120.000000,24155.820312, ===
===,0,INIT-START,10,0.000122,0.000000,1570402186.384001,0,40292.000000,0.000000, ===
===,1,INIT-STOP,10,0.106288,0.000000,1570402186.490167,0,51780.000000,122.265625, ===
===,2,INIT,10,0.106337,0.106254,1570402186.490215,0,51840.000000,122.265625, ===
===,3,FINALIZE-START,10,7.464286,0.000000,1570402193.848165,0,52500.000000,30902.570312, ===
===,4,FINALIZE-STOP,10,9.815015,0.000000,1570402196.198893,0,21956.000000,30902.570312, ===
===,5,FINALIZE,10,9.815055,2.350822,1570402196.198934,0,21956.000000,30902.570312, ===
===,0,INIT-START,11,0.000562,0.000000,1570402186.384448,0,42252.000000,0.000000, ===
===,1,INIT-STOP,11,0.106264,0.000000,1570402186.490150,0,53204.000000,95.515625, ===
===,2,INIT,11,0.106320,0.105799,1570402186.490205,0,53232.000000,95.515625, ===
===,3,FINALIZE-START,11,7.465620,0.000000,1570402193.849506,0,53724.000000,24155.820312, ===
===,4,FINALIZE-STOP,11,9.831130,0.000000,1570402196.215016,0,23308.000000,24155.820312, ===
===,5,FINALIZE,11,9.831176,2.365609,1570402196.215062,0,23308.000000,24155.820312, ===
===,0,INIT-START,12,0.000109,0.000000,1570402186.383993,0,40160.000000,0.000000, ===
===,1,INIT-STOP,12,0.106284,0.000000,1570402186.490168,0,51272.000000,122.265625, ===
===,2,INIT,12,0.106324,0.106253,1570402186.490207,0,51392.000000,122.265625, ===
===,3,FINALIZE-START,12,7.465415,0.000000,1570402193.849299,0,52036.000000,30902.570312, ===
===,4,FINALIZE-STOP,12,9.638817,0.000000,1570402196.022700,0,21484.000000,30902.570312, ===
===,5,FINALIZE,12,9.638860,2.173498,1570402196.022743,0,21484.000000,30902.570312, ===
===,0,INIT-START,13,0.000117,0.000000,1570402186.383971,0,40268.000000,0.000000, ===
===,1,INIT-STOP,13,0.106314,0.000000,1570402186.490168,0,51952.000000,150.781250, ===
===,2,INIT,13,0.106360,0.106291,1570402186.490213,0,52040.000000,150.781250, ===
===,3,FINALIZE-START,13,7.465189,0.000000,1570402193.849043,0,52916.000000,38084.210938, ===
===,4,FINALIZE-STOP,13,9.803072,0.000000,1570402196.186926,0,22148.000000,38084.210938, ===
===,5,FINALIZE,13,9.803115,2.337974,1570402196.186969,0,22148.000000,38084.210938, ===
===,0,INIT-START,14,0.000529,0.000000,1570402186.384452,0,42280.000000,0.000000, ===
===,1,INIT-STOP,14,0.106240,0.000000,1570402186.490163,0,53324.000000,122.265625, ===
