===,EVENT_SEQ,EVENT_TYPE,RANK,TIME,DURATION,ITER,MEM,NET,EXTRA
===,0,INIT-START,0,0.000237,0.000000,0,8064.000000,0.000000, ===
===,1,INIT-STOP,0,0.002663,0.000000,0,9200.000000,0.000000, ===
===,2,INIT,0,0.002743,0.002572,0,9200.000000,0.000000, ===
===,3,ITER,0,0.002829,0.000000,1,9204.000000,0.000000, ===
===,4,FAILURE-CHECK-START,0,0.002901,0.000000,1,9204.000000,0.000000, ===
===,5,FAILURE-CHECK-STOP,0,0.004254,0.000000,1,9256.000000,0.000000, ===
===,6,FAILURE-CHECK,0,0.004296,0.001437,1,9256.000000,0.000000, ===
===,7,CHECKPOINT-START,0,0.004335,0.000000,1,9256.000000,0.000000, ===
===,8,CHECKPOINT-PRE-NEW,0,0.004370,0.000000,1,9256.000000,0.000000, ===
===,9,CHECKPOINT-POST-NEW,0,0.070142,0.000000,1,15748.000000,2048.000000, ===
===,10,CHECKPOINT-STOP,0,0.070210,0.000000,1,15748.000000,2048.000000, ===
===,11,CHECKPOINT,0,0.070247,0.065935,1,15748.000000,2048.000000, ===
===,12,ITER,0,0.081103,0.000000,2,16836.000000,2060.023438, ===
===,13,ITER,0,0.088985,0.000000,3,17904.000000,2072.046875, ===
===,14,ITER,0,0.093315,0.000000,4,17912.000000,2084.070312, ===
===,15,ITER,0,0.097850,0.000000,5,17912.000000,2096.093750, ===
===,16,ITER,0,0.102254,0.000000,6,17916.000000,2108.117188, ===
===,17,ITER,0,0.106652,0.000000,7,17924.000000,2120.140625, ===
===,18,ITER,0,0.111328,0.000000,8,17924.000000,2132.164062, ===
===,19,ITER,0,0.116480,0.000000,9,17924.000000,2144.187500, ===
===,20,ITER,0,0.120849,0.000000,10,17928.000000,2156.210938, ===
===,21,ITER,0,0.125448,0.000000,11,17940.000000,2168.234375, ===
===,22,FAILURE-CHECK-START,0,0.125522,0.000000,11,17940.000000,2168.234375, ===
===,23,FAILURE-CHECK-STOP,0,0.125685,0.000000,11,17940.000000,2168.234375, ===
===,24,FAILURE-CHECK,0,0.125725,0.000252,11,17940.000000,2168.234375, ===
===,25,CHECKPOINT-START,0,0.125767,0.000000,11,17940.000000,2168.234375, ===
===,26,CHECKPOINT-PRE-NEW,0,0.125808,0.000000,11,17940.000000,120.234375, ===
===,27,CHECKPOINT-POST-NEW,0,0.190123,0.000000,11,27152.000000,2168.234375, ===
===,28,CHECKPOINT-STOP,0,0.190184,0.000000,11,27152.000000,2168.234375, ===
===,29,CHECKPOINT,0,0.190220,0.064478,11,27152.000000,2168.234375, ===
===,30,ITER,0,0.194672,0.000000,12,27164.000000,2180.257812, ===
===,31,ITER,0,0.199003,0.000000,13,27164.000000,2192.281250, ===
