===,EVENT_SEQ,EVENT_TYPE,RANK,TIME,DURATION,ITER,MEM,NET,EXTRA
===,0,INIT-START,0,0.000201,0.000000,0,8120.000000,0.000000, ===
===,1,INIT-STOP,0,0.001257,0.000000,0,8508.000000,0.000000, ===
===,2,INIT,0,0.001303,0.001162,0,8508.000000,0.000000, ===
===,3,ITER,0,0.001348,0.000000,1,8512.000000,0.000000, ===
===,4,ITER,0,0.094900,0.000000,2,8880.000000,6.023438, ===
===,5,ITER,0,0.105403,0.000000,3,9164.000000,12.046875, ===
===,6,ITER,0,0.112794,0.000000,4,9172.000000,18.070312, ===
===,7,ITER,0,0.120966,0.000000,5,9180.000000,24.093750, ===
===,8,ITER,0,0.131662,0.000000,6,9184.000000,30.117188, ===
===,9,ITER,0,0.139542,0.000000,7,9184.000000,36.140625, ===
===,10,ITER,0,0.150091,0.000000,8,9204.000000,42.164062, ===
===,11,ITER,0,0.159370,0.000000,9,9204.000000,48.187500, ===
===,12,ITER,0,0.168677,0.000000,10,9208.000000,54.210938, ===
===,13,ITER,0,0.178336,0.000000,11,9220.000000,60.234375, ===
===,14,ITER,0,0.188126,0.000000,12,9220.000000,66.257812, ===
===,15,ITER,0,0.198419,0.000000,13,9228.000000,72.281250, ===
===,16,ITER,0,0.208502,0.000000,14,9248.000000,78.304688, ===
===,17,ITER,0,0.216170,0.000000,15,9256.000000,84.328125, ===
===,18,ITER,0,0.224333,0.000000,16,9260.000000,90.351562, ===
===,19,ITER,0,0.233958,0.000000,17,9268.000000,96.375000, ===
===,20,ITER,0,0.241996,0.000000,18,9268.000000,102.398438, ===
===,21,ITER,0,0.249734,0.000000,19,9268.000000,108.421875, ===
===,22,ITER,0,0.256522,0.000000,20,9268.000000,114.445312, ===
===,23,ITER,0,0.264760,0.000000,21,9268.000000,120.468750, ===
===,24,ITER,0,0.275561,0.000000,22,9268.000000,126.492188, ===
===,25,ITER,0,0.283639,0.000000,23,9268.000000,132.515625, ===
