===,EVENT_SEQ,EVENT_TYPE,RANK,TIME,DURATION,ITER,MEM,NET,EXTRA
===,87,CHECKPOINT-PRE-NEW,0,0.379951,0.000000,31,52680.000000,640.937500, ===
===,88,CHECKPOINT-POST-NEW,0,0.417514,0.000000,31,62928.000000,6100.937500, ===
===,89,CHECKPOINT-STOP,0,0.417587,0.000000,31,62928.000000,6100.937500, ===
===,90,CHECKPOINT,0,0.417618,0.037739,31,62928.000000,6100.937500, ===
===,91,ITER,0,0.421928,0.000000,32,62928.000000,6116.960938, ===
===,92,ITER,0,0.425572,0.000000,33,62928.000000,6132.984375, ===
===,93,ITER,0,0.430277,0.000000,34,62928.000000,6149.007812, ===
===,94,ITER,0,0.435612,0.000000,35,62928.000000,6165.031250, ===
===,95,ITER,0,0.441165,0.000000,36,62928.000000,6181.054688, ===
===,96,ITER,0,0.446035,0.000000,37,62928.000000,6197.078125, ===
===,97,ITER,0,0.449425,0.000000,38,62928.000000,6213.101562, ===
===,98,ITER,0,0.452803,0.000000,39,62928.000000,6229.125000, ===
===,99,ITER,0,0.458135,0.000000,40,62928.000000,6245.148438, ===
===,100,ITER,0,0.463876,0.000000,41,62928.000000,6261.171875, ===
===,101,FAILURE-CHECK-START,0,0.463919,0.000000,41,62928.000000,6261.171875, ===
===,102,FAILURE-CHECK-STOP,0,0.463972,0.000000,41,62928.000000,6261.171875, ===
===,103,FAILURE-CHECK,0,0.464008,0.000113,41,62928.000000,6261.171875, ===
===,104,CHECKPOINT-START,0,0.464053,0.000000,41,62928.000000,6261.171875, ===
===,105,CHECKPOINT-PRE-NEW,0,0.464093,0.000000,41,62928.000000,801.171875, ===
===,106,CHECKPOINT-POST-NEW,0,0.492227,0.000000,41,69076.000000,6261.171875, ===
===,107,CHECKPOINT-STOP,0,0.492308,0.000000,41,69076.000000,6261.171875, ===
===,108,CHECKPOINT,0,0.492334,0.028309,41,69076.000000,6261.171875, ===
===,109,ITER,0,0.495774,0.000000,42,69076.000000,6277.195312, ===
===,110,ITER,0,0.499340,0.000000,43,69076.000000,6293.218750, ===
===,111,ITER,0,0.502660,0.000000,44,69076.000000,6309.242188, ===
===,112,ITER,0,0.508171,0.000000,45,69076.000000,6325.265625, ===
===,113,ITER,0,0.511965,0.000000,46,69076.000000,6341.289062, ===
===,114,ITER,0,0.515365,0.000000,47,69076.000000,6357.312500, ===
===,115,ITER,0,0.518731,0.000000,48,69076.000000,6373.335938, ===
===,116,ITER,0,0.522612,0.000000,49,69076.000000,6389.359375, ===
===,117,ITER,0,0.528084,0.000000,50,69076.000000,6405.382812, ===
===,118,FINALIZE-START,0,0.532022,0.000000,50,69076.000000,6421.406250, ===
===,119,FINALIZE-STOP,0,0.547306,0.000000,50,66100.000000,6421.406250, ===
===,120,FINALIZE,0,0.547371,0.015395,50,66100.000000,6421.406250, ===
===,0,INIT-START,1,0.000173,0.000000,0,7948.000000,0.000000, ===
===,1,INIT-STOP,1,0.003508,0.000000,0,10128.000000,0.000000, ===
===,2,INIT,1,0.003555,0.003502,0,10128.000000,0.000000, ===
===,3,ITER,1,0.003630,0.000000,1,10132.000000,0.000000, ===
===,4,FAILURE-CHECK-START,1,0.003688,0.000000,1,10132.000000,0.000000, ===
===,5,FAILURE-CHECK-STOP,1,0.004575,0.000000,1,10180.000000,0.000000, ===
===,6,FAILURE-CHECK,1,0.004626,0.000967,1,10180.000000,0.000000, ===
===,7,CHECKPOINT-START,1,0.004669,0.000000,1,10180.000000,0.000000, ===
===,8,CHECKPOINT-PRE-NEW,1,0.004700,0.000000,1,10180.000000,0.000000, ===
===,9,CHECKPOINT-POST-NEW,1,0.030314,0.000000,1,14628.000000,4096.000000, ===
===,10,CHECKPOINT-STOP,1,0.030402,0.000000,1,14628.000000,4096.000000, ===
===,11,CHECKPOINT,1,0.030440,0.025796,1,14628.000000,4096.000000, ===
===,12,ITER,1,0.066193,0.000000,2,16736.000000,4112.023438, ===
===,13,ITER,1,0.076766,0.000000,3,18844.000000,4128.046875, ===
===,14,ITER,1,0.080728,0.000000,4,18856.000000,4144.070312, ===
===,15,ITER,1,0.084575,0.000000,5,18860.000000,4160.093750, ===
===,16,ITER,1,0.088486,0.000000,6,18860.000000,4176.117188, ===
===,17,ITER,1,0.092388,0.000000,7,18864.000000,4192.140625, ===
===,18,ITER,1,0.096255,0.000000,8,18864.000000,4208.164062, ===
===,19,ITER,1,0.100188,0.000000,9,18864.000000,4224.187500, ===
===,20,ITER,1,0.104087,0.000000,10,18868.000000,4240.210938, ===
===,21,ITER,1,0.108468,0.000000,11,18880.000000,4256.234375, ===
===,22,FAILURE-CHECK-START,1,0.108516,0.000000,11,18880.000000,4256.234375, ===
