===,EVENT_SEQ,EVENT_TYPE,RANK,TIME,DURATION,ITER,MEM,NET,EXTRA
===,0,INIT-START,0,0.000320,0.000000,0,7960.000000,0.000000, ===
===,1,INIT-STOP,0,0.001407,0.000000,0,8580.000000,0.000000, ===
===,2,INIT,0,0.001450,0.001221,0,8580.000000,0.000000, ===
===,3,ITER,0,0.001491,0.000000,1,8584.000000,0.000000, ===
===,4,FAILURE-CHECK-START,0,0.001534,0.000000,1,8584.000000,0.000000, ===
===,5,FAILURE-CHECK-STOP,0,0.001691,0.000000,1,8636.000000,0.000000, ===
===,6,FAILURE-CHECK,0,0.001765,0.000255,1,8636.000000,0.000000, ===
===,7,CHECKPOINT-START,0,0.001827,0.000000,1,8636.000000,0.000000, ===
===,8,CHECKPOINT-PRE-NEW,0,0.001863,0.000000,1,8636.000000,0.000000, ===
===,9,CHECKPOINT-POST-NEW,0,0.009593,0.000000,1,10000.000000,1023.781250, ===
===,10,CHECKPOINT-STOP,0,0.009677,0.000000,1,10000.000000,1023.781250, ===
===,11,CHECKPOINT,0,0.009733,0.007931,1,10000.000000,1023.781250, ===
===,12,ITER,0,0.012048,0.000000,2,10544.000000,1029.445312, ===
===,13,ITER,0,0.014005,0.000000,3,11076.000000,1035.109375, ===
===,14,ITER,0,0.015225,0.000000,4,11080.000000,1040.773438, ===
===,15,ITER,0,0.016295,0.000000,5,11080.000000,1046.437500, ===
===,16,ITER,0,0.017353,0.000000,6,11080.000000,1052.101562, ===
===,17,ITER,0,0.018372,0.000000,7,11080.000000,1057.765625, ===
===,18,ITER,0,0.019497,0.000000,8,11080.000000,1063.429688, ===
===,19,ITER,0,0.020608,0.000000,9,11080.000000,1069.093750, ===
===,20,ITER,0,0.021670,0.000000,10,11084.000000,1074.757812, ===
===,21,ITER,0,0.022763,0.000000,11,11096.000000,1080.421875, ===
===,22,FAILURE-CHECK-START,0,0.022810,0.000000,11,11096.000000,1080.421875, ===
===,23,FAILURE-CHECK-STOP,0,0.022861,0.000000,11,11096.000000,1080.421875, ===
===,24,FAILURE-CHECK,0,0.022900,0.000116,11,11096.000000,1080.421875, ===
===,25,CHECKPOINT-START,0,0.022940,0.000000,11,11096.000000,1080.421875, ===
===,26,CHECKPOINT-PRE-NEW,0,0.022980,0.000000,11,11096.000000,56.640625, ===
===,27,CHECKPOINT-POST-NEW,0,0.029745,0.000000,11,13648.000000,1080.421875, ===
===,28,CHECKPOINT-STOP,0,0.029815,0.000000,11,13648.000000,1080.421875, ===
===,29,CHECKPOINT,0,0.029845,0.006927,11,13648.000000,1080.421875, ===
===,30,ITER,0,0.031018,0.000000,12,13648.000000,1086.085938, ===
===,31,ITER,0,0.032092,0.000000,13,13648.000000,1091.750000, ===
===,32,ITER,0,0.033265,0.000000,14,13648.000000,1097.414062, ===
===,33,ITER,0,0.034296,0.000000,15,13648.000000,1103.078125, ===
===,34,ITER,0,0.035400,0.000000,16,13648.000000,1108.742188, ===
===,35,ITER,0,0.036442,0.000000,17,13648.000000,1114.406250, ===
===,36,ITER,0,0.037468,0.000000,18,13648.000000,1120.070312, ===
===,37,ITER,0,0.038601,0.000000,19,13648.000000,1125.734375, ===
===,38,ITER,0,0.039718,0.000000,20,13648.000000,1131.398438, ===
===,39,ITER,0,0.040773,0.000000,21,13648.000000,1137.062500, ===
===,40,FAILURE-CHECK-START,0,0.040804,0.000000,21,13648.000000,1137.062500, ===
===,41,FAILURE-CHECK-STOP,0,0.040866,0.000000,21,13648.000000,1137.062500, ===
===,42,FAILURE-CHECK,0,0.040909,0.000121,21,13648.000000,1137.062500, ===
===,43,CHECKPOINT-START,0,0.040941,0.000000,21,13648.000000,1137.062500, ===
===,44,CHECKPOINT-PRE-NEW,0,0.040967,0.000000,21,13648.000000,113.281250, ===
===,45,CHECKPOINT-POST-NEW,0,0.044668,0.000000,21,14672.000000,1137.062500, ===
===,46,CHECKPOINT-STOP,0,0.044736,0.000000,21,14672.000000,1137.062500, ===
===,47,CHECKPOINT,0,0.044779,0.003856,21,14672.000000,1137.062500, ===
===,48,ITER,0,0.045878,0.000000,22,14672.000000,1142.726562, ===
===,49,ITER,0,0.046952,0.000000,23,14672.000000,1148.390625, ===
===,50,ITER,0,0.047974,0.000000,24,14672.000000,1154.054688, ===
===,51,ITER,0,0.048991,0.000000,25,14672.000000,1159.718750, ===
===,52,ITER,0,0.049994,0.000000,26,14672.000000,1165.382812, ===
===,53,ITER,0,0.050714,0.000000,27,14672.000000,1171.046875, ===
===,54,ITER,0,0.051457,0.000000,28,14672.000000,1176.710938, ===
===,55,ITER,0,0.052186,0.000000,29,14672.000000,1182.375000, ===
===,56,ITER,0,0.053002,0.000000,30,14672.000000,1188.039062, ===
===,57,COMM-ERROR,0,0.062387,0.000000,30,14692.000000,1188.039062, ===
===,58,COMM-ERROR,0,0.062448,0.000000,30,14692.000000,1188.039062, ===
===,59,COMM-ERROR,0,0.063125,0.000000,30,14692.000000,1193.695312, ===
===,60,ITER,0,0.063181,0.000000,31,14692.000000,1193.703125, ===
===,61,FAILURE-CHECK-START,0,0.063229,0.000000,31,14692.000000,1193.703125, ===
===,62,FAILURE-CHECK-STOP,0,0.063281,0.000000,31,14692.000000,1193.703125, ===
===,63,FAILURE-CHECK,0,0.063311,0.000108,31,14692.000000,1193.703125, ===
===,64,FAILURE-DETECT,0,0.063335,0.000000,31,14692.000000,1193.703125, ===
===,65,RESTORE-START,0,0.063459,0.000000,31,14692.000000,1193.703125, ===
===,66,RESTORE-STOP,0,0.065555,0.000000,31,15716.000000,1193.703125, ===
===,67,RESTORE,0,0.065587,0.002157,31,15716.000000,1193.703125, ===
===,68,CHECKPOINT-START,0,0.065635,0.000000,31,15716.000000,1193.703125, ===
===,69,CHECKPOINT-PRE-NEW,0,0.065680,0.000000,31,15716.000000,169.921875, ===
===,70,CHECKPOINT-POST-NEW,0,0.067779,0.000000,31,16740.000000,169.921875, ===
===,71,CHECKPOINT-STOP,0,0.067839,0.000000,31,16740.000000,169.921875, ===
===,72,CHECKPOINT,0,0.067867,0.002259,31,16740.000000,169.921875, ===
===,73,ITER,0,0.069215,0.000000,22,16740.000000,169.921875, ===
===,74,ITER,0,0.070599,0.000000,23,16740.000000,169.921875, ===
===,75,ITER,0,0.071918,0.000000,24,16740.000000,169.921875, ===
===,76,ITER,0,0.073285,0.000000,25,16740.000000,169.921875, ===
===,77,ITER,0,0.074545,0.000000,26,16740.000000,169.921875, ===
===,78,ITER,0,0.075876,0.000000,27,16740.000000,169.921875, ===
===,79,ITER,0,0.077068,0.000000,28,16740.000000,169.921875, ===
===,80,ITER,0,0.078248,0.000000,29,16740.000000,169.921875, ===
===,81,ITER,0,0.079424,0.000000,30,16740.000000,169.921875, ===
===,82,ITER,0,0.080600,0.000000,31,16740.000000,169.921875, ===
===,83,FAILURE-CHECK-START,0,0.080627,0.000000,31,16740.000000,169.921875, ===
===,84,FAILURE-CHECK-STOP,0,0.080669,0.000000,31,16740.000000,169.921875, ===
===,85,FAILURE-CHECK,0,0.080695,0.000083,31,16740.000000,169.921875, ===
===,86,CHECKPOINT-START,0,0.080727,0.000000,31,16740.000000,169.921875, ===
===,87,CHECKPOINT-PRE-NEW,0,0.080760,0.000000,31,16740.000000,169.921875, ===
===,88,CHECKPOINT-POST-NEW,0,0.082569,0.000000,31,17764.000000,169.921875, ===
===,89,CHECKPOINT-STOP,0,0.082601,0.000000,31,17764.000000,169.921875, ===
===,90,CHECKPOINT,0,0.082623,0.001912,31,17764.000000,169.921875, ===
===,91,ITER,0,0.083799,0.000000,32,17764.000000,169.921875, ===
===,92,ITER,0,0.084940,0.000000,33,17764.000000,169.921875, ===
===,93,ITER,0,0.086169,0.000000,34,17764.000000,169.921875, ===
===,94,ITER,0,0.087326,0.000000,35,17764.000000,169.921875, ===
===,95,ITER,0,0.089282,0.000000,36,17764.000000,169.921875, ===
===,96,ITER,0,0.091158,0.000000,37,17764.000000,169.921875, ===
===,97,ITER,0,0.092480,0.000000,38,17764.000000,169.921875, ===
===,98,ITER,0,0.093617,0.000000,39,17764.000000,169.921875, ===
===,99,ITER,0,0.094775,0.000000,40,17764.000000,169.921875, ===
===,100,ITER,0,0.096001,0.000000,41,17764.000000,169.921875, ===
===,101,FAILURE-CHECK-START,0,0.096031,0.000000,41,17764.000000,169.921875, ===
===,102,FAILURE-CHECK-STOP,0,0.096073,0.000000,41,17764.000000,169.921875, ===
===,103,FAILURE-CHECK,0,0.096098,0.000083,41,17764.000000,169.921875, ===
===,104,CHECKPOINT-START,0,0.096150,0.000000,41,17764.000000,169.921875, ===
===,105,CHECKPOINT-PRE-NEW,0,0.096193,0.000000,41,17764.000000,169.921875, ===
===,106,CHECKPOINT-POST-NEW,0,0.098151,0.000000,41,18788.000000,169.921875, ===
===,107,CHECKPOINT-STOP,0,0.098187,0.000000,41,18788.000000,169.921875, ===
===,108,CHECKPOINT,0,0.098211,0.002089,41,18788.000000,169.921875, ===
===,109,ITER,0,0.099373,0.000000,42,18788.000000,169.921875, ===
===,110,ITER,0,0.100507,0.000000,43,18788.000000,169.921875, ===
===,111,ITER,0,0.101724,0.000000,44,18788.000000,169.921875, ===
===,112,ITER,0,0.102876,0.000000,45,18788.000000,169.921875, ===
===,113,ITER,0,0.104180,0.000000,46,18788.000000,169.921875, ===
===,114,ITER,0,0.105596,0.000000,47,18788.000000,169.921875, ===
===,115,ITER,0,0.106818,0.000000,48,18788.000000,169.921875, ===
===,116,ITER,0,0.108295,0.000000,49,18788.000000,169.921875, ===
===,117,ITER,0,0.110185,0.000000,50,18788.000000,169.921875, ===
===,118,FINALIZE-START,0,0.112246,0.000000,50,18788.000000,169.921875, ===
===,119,FINALIZE-STOP,0,0.125880,0.000000,50,16204.000000,169.921875, ===
===,120,FINALIZE,0,0.125920,0.013725,50,16204.000000,169.921875, ===
===,0,INIT-START,1,0.000231,0.000000,0,7940.000000,0.000000, ===
===,1,INIT-STOP,1,0.001340,0.000000,0,8576.000000,0.000000, ===
===,2,INIT,1,0.001378,0.001287,0,8576.000000,0.000000, ===
===,3,ITER,1,0.001422,0.000000,1,8580.000000,0.000000, ===
===,4,FAILURE-CHECK-START,1,0.001478,0.000000,1,8580.000000,0.000000, ===
===,5,FAILURE-CHECK-STOP,1,0.001738,0.000000,1,8628.000000,0.000000, ===
===,6,FAILURE-CHECK,1,0.001809,0.000363,1,8628.000000,0.000000, ===
===,7,CHECKPOINT-START,1,0.001840,0.000000,1,8628.000000,0.000000, ===
===,8,CHECKPOINT-PRE-NEW,1,0.001864,0.000000,1,8628.000000,0.000000, ===
===,9,CHECKPOINT-POST-NEW,1,0.007974,0.000000,1,9992.000000,1023.781250, ===
===,10,CHECKPOINT-STOP,1,0.008019,0.000000,1,9992.000000,1023.781250, ===
===,11,CHECKPOINT,1,0.008044,0.006221,1,9992.000000,1023.781250, ===
===,12,ITER,1,0.012042,0.000000,2,10536.000000,1029.445312, ===
===,13,ITER,1,0.014006,0.000000,3,11072.000000,1035.109375, ===
===,14,ITER,1,0.015218,0.000000,4,11076.000000,1040.773438, ===
===,15,ITER,1,0.016292,0.000000,5,11076.000000,1046.437500, ===
===,16,ITER,1,0.017358,0.000000,6,11076.000000,1052.101562, ===
===,17,ITER,1,0.018370,0.000000,7,11076.000000,1057.765625, ===
===,18,ITER,1,0.019499,0.000000,8,11076.000000,1063.429688, ===
===,19,ITER,1,0.020579,0.000000,9,11076.000000,1069.093750, ===
===,20,ITER,1,0.021668,0.000000,10,11080.000000,1074.757812, ===
===,21,ITER,1,0.022757,0.000000,11,11092.000000,1080.421875, ===
===,22,FAILURE-CHECK-START,1,0.022787,0.000000,11,11092.000000,1080.421875, ===
===,23,FAILURE-CHECK-STOP,1,0.022860,0.000000,11,11092.000000,1080.421875, ===
===,24,FAILURE-CHECK,1,0.022892,0.000121,11,11092.000000,1080.421875, ===
===,25,CHECKPOINT-START,1,0.022922,0.000000,11,11092.000000,1080.421875, ===
===,26,CHECKPOINT-PRE-NEW,1,0.022963,0.000000,11,11092.000000,56.640625, ===
===,27,CHECKPOINT-POST-NEW,1,0.027911,0.000000,11,13644.000000,1080.421875, ===
===,28,CHECKPOINT-STOP,1,0.027952,0.000000,11,13644.000000,1080.421875, ===
===,29,CHECKPOINT,1,0.027977,0.005073,11,13644.000000,1080.421875, ===
===,30,ITER,1,0.031019,0.000000,12,13644.000000,1086.085938, ===
===,31,ITER,1,0.032092,0.000000,13,13644.000000,1091.750000, ===
===,32,ITER,1,0.033270,0.000000,14,13644.000000,1097.414062, ===
===,33,ITER,1,0.034300,0.000000,15,13644.000000,1103.078125, ===
===,34,ITER,1,0.035407,0.000000,16,13644.000000,1108.742188, ===
===,35,ITER,1,0.036454,0.000000,17,13644.000000,1114.406250, ===
===,36,ITER,1,0.037473,0.000000,18,13644.000000,1120.070312, ===
===,37,ITER,1,0.038603,0.000000,19,13644.000000,1125.734375, ===
===,38,ITER,1,0.039731,0.000000,20,13644.000000,1131.398438, ===
===,39,ITER,1,0.040782,0.000000,21,13644.000000,1137.062500, ===
===,40,FAILURE-CHECK-START,1,0.040825,0.000000,21,13644.000000,1137.062500, ===
===,41,FAILURE-CHECK-STOP,1,0.040867,0.000000,21,13644.000000,1137.062500, ===
===,42,FAILURE-CHECK,1,0.040899,0.000097,21,13644.000000,1137.062500, ===
===,43,CHECKPOINT-START,1,0.040942,0.000000,21,13644.000000,1137.062500, ===
===,44,CHECKPOINT-PRE-NEW,1,0.040982,0.000000,21,13644.000000,113.281250, ===
===,45,CHECKPOINT-POST-NEW,1,0.044446,0.000000,21,14668.000000,1137.062500, ===
===,46,CHECKPOINT-STOP,1,0.044489,0.000000,21,14668.000000,1137.062500, ===
===,47,CHECKPOINT,1,0.044516,0.003598,21,14668.000000,1137.062500, ===
===,48,ITER,1,0.045869,0.000000,22,14668.000000,1142.726562, ===
===,49,ITER,1,0.046958,0.000000,23,14668.000000,1148.390625, ===
===,50,ITER,1,0.047985,0.000000,24,14668.000000,1154.054688, ===
===,51,ITER,1,0.049004,0.000000,25,14668.000000,1159.718750, ===
===,52,ITER,1,0.050000,0.000000,26,14668.000000,1165.382812, ===
===,53,ITER,1,0.050716,0.000000,27,14668.000000,1171.046875, ===
===,54,ITER,1,0.051459,0.000000,28,14668.000000,1176.710938, ===
===,55,ITER,1,0.052187,0.000000,29,14668.000000,1182.375000, ===
===,56,ITER,1,0.053024,0.000000,30,14668.000000,1188.039062, ===
===,57,FAILURE-GENERATE,1,0.053060,0.000000,30,14668.000000,1188.039062, ===
