===,EVENT_SEQ,EVENT_TYPE,RANK,TIME,DURATION,WALLTIME,ITER,MEM,NET,EXTRA
===,0,INIT-START,0,0.000101,0.000000,1570397032.005274,0,40092.000000,0.000000, ===
=== TESTS ON REPARTITIONING MODE === 
===,1,INIT-STOP,0,0.111790,0.000000,1570397032.116963,0,50588.000000,70.421875, ===
===,2,INIT,0,0.111836,0.111772,1570397032.117008,0,50780.000000,70.421875, ===
===,3,FINALIZE-START,0,7.610329,0.000000,1570397039.615502,0,51052.000000,17817.601562, ===
===,4,FINALIZE-STOP,0,10.445660,0.000000,1570397042.450833,0,20888.000000,17817.601562, ===
===,5,FINALIZE,0,10.445692,2.835414,1570397042.450864,0,20888.000000,17817.601562, ===
===,0,INIT-START,1,0.000073,0.000000,1570397032.005297,0,40288.000000,0.000000, ===
===,1,INIT-STOP,1,0.111746,0.000000,1570397032.116970,0,51244.000000,95.515625, ===
===,2,INIT,1,0.111794,0.111759,1570397032.117017,0,51452.000000,95.515625, ===
===,3,FINALIZE-START,1,7.614455,0.000000,1570397039.619679,0,51892.000000,24155.820312, ===
===,4,FINALIZE-STOP,1,9.773612,0.000000,1570397041.778836,0,21600.000000,24155.820312, ===
===,5,FINALIZE,1,9.773643,2.159235,1570397041.778867,0,21600.000000,24155.820312, ===
===,0,INIT-START,2,0.000099,0.000000,1570397032.005274,0,40148.000000,0.000000, ===
===,1,INIT-STOP,2,0.111789,0.000000,1570397032.116963,0,50552.000000,70.421875, ===
===,2,INIT,2,0.111831,0.111785,1570397032.117005,0,50772.000000,70.421875, ===
===,3,FINALIZE-START,2,7.608286,0.000000,1570397039.613461,0,51048.000000,17817.601562, ===
===,4,FINALIZE-STOP,2,10.377717,0.000000,1570397042.382892,0,20872.000000,17817.601562, ===
===,5,FINALIZE,2,10.377748,2.769517,1570397042.382922,0,20872.000000,17817.601562, ===
===,0,INIT-START,3,0.000075,0.000000,1570397032.005323,0,40328.000000,0.000000, ===
===,1,INIT-STOP,3,0.111734,0.000000,1570397032.116983,0,50924.000000,95.515625, ===
===,2,INIT,3,0.111774,0.111740,1570397032.117023,0,51116.000000,95.515625, ===
===,3,FINALIZE-START,3,7.607862,0.000000,1570397039.613111,0,51540.000000,24155.820312, ===
===,4,FINALIZE-STOP,3,9.693636,0.000000,1570397041.698885,0,21196.000000,24155.820312, ===
===,5,FINALIZE,3,9.693667,2.085889,1570397041.698916,0,21196.000000,24155.820312, ===
===,0,INIT-START,4,0.000075,0.000000,1570397032.005353,0,40156.000000,0.000000, ===
