TIME,MEM
9983, 186250392
9983, 365232194
10392, 365232294
10765, 365232278
10774, 275742822
10912, 275742158
10917, 230997774
11133, 275858375
11262, 275780951
11267, 231036015
11649, 231036440
11650, 231037542
11670, 231037434
11672, 231114855
11991, 231037688
12003, 231038743
12327, 231038936
12329, 231117351
12662, 231040184
12668, 231041739
12997, 231041432
12999, 231119847
13342, 231042680
13350, 231121095
13676, 231043928
13681, 231122343
14007, 231045176
14009, 231123591
14332, 231046424
14336, 231124839
14656, 231047672
14661, 231048966
14886, 275793815
14886, 454775617
15953, 454775253
15962, 365285797
16114, 365285133
16121, 320540429
16329, 320618342
16656, 320541175
16658, 320619590
16984, 320542423
16987, 320620838
17310, 320543671
17313, 320622086
17633, 320544919
17646, 320623334
17971, 320546167
17973, 320624582
18301, 320547415
18309, 320549167
18635, 320548663
18637, 320549679
18957, 320549911
18959, 320628326
19291, 320551159
19299, 320629574
19666, 320552407
19679, 320560916
19694, 320390475
19709, 320291179
19718, 320282587
19731, 316054895
19739, 314463047
19748, 314429427
19756, 314345609
19764, 314340996
19772, 314338017
19780, 314314381
19788, 314064992
19799, 314030835
19807, 314051271
19815, 314003417
19830, 313737728
19845, 313475395
19846, 313475315
19846, 313475304
19846, 313475224
19846, 313475213
19846, 313475133
19846, 313475122
19846, 313475042
19846, 313475032
19846, 313474952
19846, 313474941
19846, 313474861
19846, 313474849
19846, 313474769
19846, 313474757
19846, 313474677
19846, 313474665
19846, 313474585
19846, 313474574
19846, 313474494
19846, 313474482
19846, 313474402
19846, 313474389
19846, 313474309
19846, 313474299
19846, 313474219
19846, 313474202
19846, 313474122
19846, 313474107
19846, 313474027
19846, 313474017
19846, 313473937
19846, 313473926
19846, 313473846
19846, 313473831
19846, 313473751
19846, 313473735
19846, 313473655
19846, 313473644
19846, 313473564
19846, 313473552
19846, 313473472
19846, 313473462
19846, 313473382
19846, 313473371
19846, 313473291
19846, 313473281
19846, 313473201
19846, 313473189
19846, 313473109
19846, 313473095
19846, 313473015
19846, 313472999
19846, 313472919
19846, 313472903
19846, 313472823
19846, 313472808
19846, 313472728
19846, 313472713
19846, 313472633
19846, 313472616
19846, 313472536
19846, 313472527
19846, 313472447
19846, 313472437
19846, 313472357
19846, 313472347
19846, 313472267
19846, 313472254
19846, 313472174
19846, 313472161
19846, 313472081
19846, 313472065
19846, 313471985
19846, 313471972
19846, 313471892
19846, 313471877
19846, 313471797
19846, 313471782
19846, 313471702
19846, 313471670
19846, 313469630
19847, 313469606
19847, 313469574
19847, 313469542
19847, 313469510
19847, 313469470
19847, 313469438
19847, 313469406
19847, 313469374
19847, 313469342
19847, 313469310
19847, 313469278
19847, 313469246
19847, 313469214
19847, 313469166
19847, 313469126
19847, 313469078
19847, 313469046
19847, 313468998
19847, 313468958
19847, 313468926
19847, 313468878
19847, 313468830
19847, 313468790
19847, 313468758
19847, 313468710
19847, 313468662
19847, 313468630
19847, 313468598
19847, 313468566
19847, 313468526
19847, 313468494
19847, 313468462
19847, 313468414
19847, 313468382
19847, 313468318
19847, 313468286
19847, 313468262
19847, 313468222
19847, 313468190
19847, 313468158
19847, 313468126
19847, 313468094
19847, 313468062
19847, 313468030
19847, 313467998
19847, 313467950
19847, 313467918
19847, 313467862
19847, 313467806
19847, 313467750
19847, 313467718
19847, 313467678
19847, 313467646
19847, 313467614
19847, 313467566
19847, 313467526
19847, 313467462
19847, 313467414
19847, 313467382
19847, 313467350
19847, 313467318
19847, 313467286
19847, 313467238
19847, 313467190
19847, 313467142
19847, 313467110
19847, 313467078
19847, 313467054
19847, 313467014
19847, 313466982
19847, 313466950
19847, 313466918
19847, 313466830
19847, 313466742
19847, 313466710
19847, 313466678
19847, 313466622
19847, 313466574
19847, 313466526
19847, 313466478
19847, 313466446
19847, 313466406
19847, 313466358
19847, 313466326
19847, 313466294
19847, 313466246
19847, 313466214
19847, 313466166
19847, 313466126
19847, 313466086
19847, 313466054
19847, 313466022
19847, 313465990
19847, 313465926
19847, 313465894
19847, 313465862
19847, 313465806
19847, 313465774
19847, 313465742
19847, 313465710
19847, 313465678
19847, 313465646
19847, 313465598
19847, 313464718
19847, 313464701
19847, 313464801
19847, 313464815
19847, 313464715
19847, 313464701
19847, 313464801
19847, 313464812
19847, 313464712
19847, 313464701
19848, 313464661
19848, 313464469
19848, 313465021
19848, 313469117
19848, 313465021
19848, 313464469
19849, 313465021
19849, 313469117
19849, 313465021
19849, 313464469
19858, 313464452
19858, 313464428
19858, 313463404
19859, 313463068
19859, 313462732
19860, 313461564
19860, 313457468
