TIME,MEM
19740, 499202468
19742, 499197130
19744, 499190998
19746, 494995584
19748, 494990170
19750, 494983922
19752, 494979013
19754, 494972821
19756, 494972333
19758, 494968864
19760, 493377925
19762, 493376054
19764, 493357855
19766, 493354548
19768, 493353006
19770, 493285811
19772, 493276931
19774, 493275396
19776, 493271880
19778, 493267705
19780, 493266052
19782, 493264304
19784, 493264173
19786, 493263597
19790, 493262194
19792, 493261635
19794, 493259563
19796, 493256065
19798, 493252557
19800, 493248433
19802, 493237766
19804, 493211550
19806, 493121028
19808, 493087148
19810, 492991017
19812, 492974693
19814, 492971564
19816, 492969260
19818, 492955987
19822, 492954220
19824, 492949931
19826, 492943368
19828, 492974656
19830, 492974656
19832, 492941502
19834, 492937011
19836, 492931888
19838, 492926638
19840, 492923965
19842, 492916499
19844, 492883518
19846, 492854440
19848, 492825251
19850, 492780595
19852, 492735820
19854, 492705238
19856, 492671076
19858, 492640630
19860, 492595605
19862, 492514893
19864, 492440035
19866, 492416108
19868, 492389711
19878, 492387837
19881, 492384949
