TIME,MEM
1872, 795038
1876, 795294
1882, 862967
1890, 872444
1896, 878958
1901, 883511
1908, 889007
1913, 900040
1919, 912065
1925, 919703
1932, 926435
1937, 929262
1944, 937395
1950, 943814
1956, 950876
1961, 953899
1967, 962465
1972, 965650
1976, 970822
1981, 975066
1986, 979473
1990, 983975
1995, 988028
2001, 994116
2007, 996910
2014, 994872
2021, 2580215
2027, 2581623
2031, 2582221
2037, 2664705
2045, 2582596
2053, 2587862
2057, 2584047
2062, 2584739
2068, 2588890
2072, 2592457
2077, 2595351
2081, 2600674
2087, 2605762
2091, 2609159
2098, 2617343
2105, 2624350
2112, 2630719
2117, 2636961
2124, 2645245
2131, 2654944
2135, 2659631
2141, 2662757
2147, 2667618
2155, 2677156
2159, 2679580
2166, 2678636
2173, 2682276
2183, 6877508
2187, 7027244
2193, 7031030
2205, 7031286
2211, 7031958
2215, 7036364
2223, 7041441
2231, 7042426
2236, 7042276
2244, 7058291
2252, 7068145
2260, 7087779
2265, 7087843
2270, 7088723
2277, 7087983
2284, 7089667
2291, 7088275
2296, 7089155
2304, 7069699
2310, 7073101
2313, 7075988
2326, 7076228
2333, 7077356
2338, 7079212
2344, 7078732
2351, 7089812
2356, 7092372
2360, 7092812
2364, 7095064
2369, 7095177
2372, 7095308
2377, 7097620
2384, 7097540
2389, 7097780
2392, 7097764
2404, 7097764
2407, 7097852
2410, 7098851
2413, 7110556
2416, 7111380
2424, 7111932
2427, 7116028
2430, 7112404
2451, 7112492
2454, 7112857
2457, 7113582
2460, 7113954
2463, 7114119
2467, 7115484
2471, 7115913
2474, 7116081
2477, 40670834
2477, 40671006
2642, 40671054
2645, 40671054
2648, 40670534
2686, 40671202
2689, 40670866
2692, 40671418
2695, 40673978
2698, 40679738
2700, 74268467
2703, 74269111
2706, 74269759
2709, 74335167
2712, 74334615
2717, 74334659
2779, 74335059
2888, 74268315
2893, 40713651
3307, 74268804
3310, 74269541
3313, 74269861
3316, 74272917
3319, 74273730
3322, 74273718
3357, 74273710
3359, 107861943
3395, 107927863
3533, 107861119
3537, 74306455
3895, 74306880
3898, 74374763
4217, 74308276
4223, 74376159
4535, 74309672
4541, 74310674
4545, 74377555
4874, 74311068
4878, 74312070
5200, 74312464
5203, 74313466
5539, 74313860
5866, 74315256
6189, 74316652
6195, 74384535
6516, 74318048
6521, 74319050
6524, 74318890
6734, 107873543
6737, 107875488
6738, 141430673
6738, 208540045
7887, 208539681
7896, 141430769
7899, 141498326
8477, 141497546
8817, 141431059
9103, 141432455
9106, 141500338
9412, 141433851
9417, 141434853
9747, 141435247
9750, 141437095
10068, 141436643
10131, 141504814
10134, 141505500
10137, 141507688
10140, 141509811
10144, 141507210
10147, 141507362
10152, 141507690
10155, 141507090
10460, 141440603
10464, 141508486
10788, 141441999
10791, 141448394
11076, 141447507
11080, 141515390
11130, 141448911
11145, 141449015
11152, 141449527
11406, 141449799
11409, 141451387
11730, 141451043
11733, 141451961
11736, 141451545
11739, 141452221
11742, 141456137
11745, 141460528
11750, 152657522
11754, 163815215
11756, 253307373
12267, 253306365
12272, 208561613
12422, 208560829
12428, 175006333
12433, 141451453
12704, 141452005
12710, 96706453
12972, 141451850
12972, 275656396
13428, 275656496
13893, 275656480
13904, 186183408
14610, 231043729
14768, 230966305
14773, 186221369
15376, 186221794
15381, 186222788
15838, 186223042
15842, 186301457
16301, 186224290
16314, 186225284
16818, 186225538
16821, 186303953
17282, 186226786
17292, 186227780
17295, 186305201
17761, 186228034
17771, 186229028
18229, 186229282
18234, 186230276
18720, 186230530
18725, 186231524
19195, 186231778
19198, 186310193
19568, 186233026
19585, 186234020
19588, 186234032
19594, 141505320
19599, 96760168
19817, 141505553
20813, 275709735
20824, 186236663
21591, 186313976
22069, 186236809
22078, 186237803
22559, 186238057
22562, 186238891
23061, 186239305
23550, 186240553
24043, 186241801
24046, 186242795
24528, 186243049
24534, 186244043
25025, 186244297
25028, 186323636
25499, 186245545
25502, 186247125
25972, 186246793
25977, 186247787
26441, 186248041
26445, 186249035
26448, 186253478
26456, 186256550
26459, 186254430
26462, 186252208
26465, 186252279
26468, 186240429
26471, 186086045
26474, 186062872
26477, 186060505
26480, 186045425
26483, 186036931
26486, 186034025
26491, 186033281
26494, 186028849
26497, 186016375
26501, 181814787
26504, 181809391
26507, 181803031
26510, 181795194
26513, 181791578
26516, 180205261
26519, 180195299
26522, 180175595
26525, 180105240
26528, 180096176
26531, 180094641
26534, 180087823
26537, 180085917
26540, 180084469
26543, 180083306
26548, 180081440
26551, 180080648
26554, 180078556
26557, 180073589
26560, 180067679
26563, 180048664
26566, 179940282
26569, 179904980
26572, 179809991
26575, 179793516
26578, 179790612
26581, 179787182
26586, 179773706
26589, 179771178
26592, 179764609
26595, 179794142
26598, 179794142
26601, 179794142
26604, 179761311
26607, 179758022
26610, 179751377
26613, 179745907
26616, 179742541
26619, 179717468
26622, 179672484
26625, 179636961
26628, 179609000
26631, 179559454
26634, 179528631
26637, 179490577
26640, 179461567
26643, 179433936
26646, 179339125
26649, 179261590
26652, 179252916
26655, 179208865
26668, 179207327
26671, 179200343
