TIME,MEM
19341, 180068048
19342, 180067840
19343, 180059048
19344, 180057673
19345, 180057633
19346, 180056047
19347, 180055759
19348, 180052451
19349, 180050815
19350, 180050198
19351, 180049862
19352, 180049686
19353, 180048701
19354, 180046957
19355, 180046941
19356, 180046410
19357, 180046618
19359, 180045343
19362, 180044432
19363, 180043856
19364, 180043873
19365, 180043640
19366, 180042052
19367, 180041548
19368, 180038303
19369, 180036581
19370, 180034635
19371, 180031127
19373, 180025037
19374, 180020616
19375, 180011296
19376, 179993795
19377, 179906415
19378, 179903274
19379, 179897516
19380, 179880973
19381, 179869394
19382, 179862751
19383, 179773682
19384, 179770847
19385, 179770623
19386, 179765774
19387, 179756854
19388, 179754228
19389, 179754196
19390, 179753812
19391, 179753692
19392, 179752438
19394, 179751508
19395, 179749942
19396, 179738358
19397, 179736485
19401, 179736468
19402, 179735683
19403, 179733940
19404, 179730583
19405, 179727527
19406, 179727371
19407, 179725703
19408, 179756904
19409, 179756904
19410, 179756904
19411, 179756904
19412, 179756904
19413, 179756904
19414, 179723980
19415, 179723753
19416, 179722820
19417, 179720941
19418, 179720784
19419, 179719262
19420, 179719149
19421, 179717555
19422, 179715793
19423, 179712512
19424, 179712443
19425, 179710515
19426, 179708833
19427, 179707119
19428, 179706216
19429, 179705501
19430, 179705180
19431, 179696030
19432, 179678603
19433, 179663610
19434, 179649140
19435, 179635381
19436, 179620369
19437, 179603955
19438, 179587708
19439, 179570946
19440, 179550105
19441, 179529857
19442, 179512328
19443, 179495010
19444, 179472847
19445, 179453388
19446, 179451142
19447, 179438868
19448, 179425754
19449, 179411748
19450, 179396462
19451, 179309097
19452, 179300854
19453, 179292025
19454, 179224356
19455, 179220757
19456, 179218489
19457, 179208811
19458, 179190545
19459, 179181576
19460, 179175247
19461, 179170270
19462, 179170630
19474, 179170061
19475, 179168677
19477, 179167173
19478, 179163077
