===,EVENT_SEQ,EVENT_TYPE,RANK,TIME,DURATION,WALLTIME,ITER,MEM,NET,EXTRA
===,0,INIT-START,0,0.000116,0.000000,1571616339.693191,0,38688.000000,0.000000, ===
===,1,INIT-STOP,0,0.021266,0.000000,1571616339.714341,0,41908.000000,0.000000, ===
===,2,INIT,0,0.021294,0.021222,1571616339.714369,0,42104.000000,0.000000, ===
===,3,ITER,0,0.021317,0.000000,1571616339.714392,1,42104.000000,0.000000, ===
===,4,FAILURE-CHECK-START,0,0.021344,0.000000,1571616339.714419,1,42108.000000,0.000000, ===
===,5,FAILURE-CHECK-STOP,0,0.033430,0.000000,1571616339.726504,1,42108.000000,0.000000, ===
===,6,FAILURE-CHECK,0,0.033465,0.012134,1571616339.726540,1,42144.000000,0.000000, ===
===,7,CHECKPOINT-START,0,0.033496,0.000000,1571616339.726571,1,42144.000000,0.000000, ===
===,8,CHECKPOINT-PRE-NEW,0,0.033522,0.000000,1571616339.726597,1,42144.000000,0.000000, ===
===,9,CHECKPOINT-POST-NEW,0,0.119445,0.000000,1571616339.812519,1,92208.000000,5460.000000, ===
===,10,CHECKPOINT-STOP,0,0.119482,0.000000,1571616339.812557,1,92208.000000,5460.000000, ===
===,11,CHECKPOINT,0,0.119504,0.086022,1571616339.812578,1,92208.000000,5460.000000, ===
===,12,ITER,0,0.687580,0.000000,1571616340.380655,101,97752.000000,7596.718750, ===
===,13,ITER,0,1.178081,0.000000,1571616340.871156,201,97908.000000,9733.437500, ===
===,14,ITER,0,1.667224,0.000000,1571616341.360298,301,97908.000000,11870.156250, ===
===,15,ITER,0,2.156974,0.000000,1571616341.850049,401,97908.000000,14006.875000, ===
===,16,ITER,0,2.646407,0.000000,1571616342.339482,501,97908.000000,16143.593750, ===
===,17,FAILURE-CHECK-START,0,2.646456,0.000000,1571616342.339530,501,97908.000000,16143.593750, ===
===,18,FAILURE-CHECK-STOP,0,2.646547,0.000000,1571616342.339622,501,97908.000000,16143.593750, ===
===,19,FAILURE-CHECK,0,2.646603,0.000167,1571616342.339678,501,97908.000000,16143.593750, ===
